datum,bundesland_id,bundesland_name,versorgungsstufe,anzahl_meldebereiche,faelle_covid_aktuell,intensivbetten_belegt,intensivbetten_frei
2022-04-26,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,506,6096,1647
2022-04-26,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,296,472,6929,958
2022-04-26,00,Deutschland,nicht angegeben,15,3,157,29
2022-04-25,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,539,5927,1770
2022-04-25,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,296,487,6777,1040
2022-04-25,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,479,6162,1363
2022-04-25,00,Deutschland,FACHKLINIK,81,69,753,165
2022-04-25,00,Deutschland,nicht angegeben,15,2,156,30
2022-04-24,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,472,6128,1307
2022-04-24,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,298,488,6827,1108
2022-04-24,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,537,5845,1773
2022-04-24,00,Deutschland,FACHKLINIK,81,71,732,166
2022-04-24,00,Deutschland,nicht angegeben,15,3,159,29
2022-04-23,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,485,6228,1230
2022-04-23,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,554,5941,1689
2022-04-23,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,298,498,6921,1043
2022-04-23,00,Deutschland,nicht angegeben,16,2,171,27
2022-04-23,00,Deutschland,FACHKLINIK,82,75,745,162
2022-04-22,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,468,6302,1221
2022-04-22,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,298,525,7005,992
2022-04-22,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,536,6075,1603
2022-04-22,00,Deutschland,nicht angegeben,16,5,168,30
2022-04-22,00,Deutschland,FACHKLINIK,82,79,770,163
2022-04-21,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,561,6096,1607
2022-04-21,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,469,6300,1237
2022-04-21,00,Deutschland,nicht angegeben,16,5,168,30
2022-04-21,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,527,7079,940
2022-04-21,00,Deutschland,FACHKLINIK,82,84,778,157
2022-04-20,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,587,6005,1686
2022-04-20,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,508,6256,1277
2022-04-20,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,540,7045,975
2022-04-20,00,Deutschland,FACHKLINIK,82,94,787,151
2022-04-20,00,Deutschland,nicht angegeben,16,5,168,30
2022-04-19,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,534,6073,1457
2022-04-19,00,Deutschland,FACHKLINIK,82,100,775,161
2022-04-19,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,538,6980,1030
2022-04-19,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,625,5799,1881
2022-04-19,00,Deutschland,nicht angegeben,16,6,170,26
2022-04-18,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,609,5638,1964
2022-04-18,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,523,5971,1519
2022-04-18,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,532,6840,1110
2022-04-18,00,Deutschland,FACHKLINIK,82,92,743,154
2022-04-18,00,Deutschland,nicht angegeben,16,8,158,32
2022-04-17,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,519,5929,1560
2022-04-17,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,608,5663,1950
2022-04-17,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,299,542,6852,1083
2022-04-17,00,Deutschland,FACHKLINIK,82,92,748,144
2022-04-17,00,Deutschland,nicht angegeben,16,5,168,22
2022-04-16,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,594,5683,1932
2022-04-16,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,519,6058,1454
2022-04-16,00,Deutschland,FACHKLINIK,82,93,756,142
2022-04-16,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,299,533,6853,1088
2022-04-16,00,Deutschland,nicht angegeben,16,3,151,29
2022-04-15,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,542,6197,1325
2022-04-15,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,617,5931,1714
2022-04-15,00,Deutschland,FACHKLINIK,82,94,781,138
2022-04-15,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,299,536,6992,984
2022-04-15,00,Deutschland,nicht angegeben,15,4,161,27
2022-04-14,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,550,6312,1237
2022-04-14,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,614,6056,1638
2022-04-14,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,299,556,7043,934
2022-04-14,00,Deutschland,FACHKLINIK,83,96,802,148
2022-04-14,00,Deutschland,nicht angegeben,15,5,165,23
2022-04-13,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,632,6123,1561
2022-04-13,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,552,6383,1170
2022-04-13,00,Deutschland,FACHKLINIK,83,102,803,150
2022-04-13,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,558,7047,940
2022-04-13,00,Deutschland,nicht angegeben,15,5,165,22
2022-04-12,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,649,6132,1574
2022-04-12,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,595,6324,1234
2022-04-12,00,Deutschland,nicht angegeben,15,7,164,23
2022-04-12,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,565,6966,1011
2022-04-12,00,Deutschland,FACHKLINIK,83,100,798,132
2022-04-11,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,618,6219,1331
2022-04-11,00,Deutschland,FACHKLINIK,82,105,789,135
2022-04-11,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,679,5959,1709
2022-04-11,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,572,6936,1012
2022-04-11,00,Deutschland,nicht angegeben,15,8,161,26
2022-04-10,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,589,6142,1351
2022-04-10,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,697,5946,1676
2022-04-10,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,585,6890,1036
2022-04-10,00,Deutschland,FACHKLINIK,80,110,755,130
2022-04-10,00,Deutschland,nicht angegeben,15,8,163,22
2022-04-09,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,586,7030,978
2022-04-09,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,578,6222,1280
2022-04-09,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,698,6093,1576
2022-04-09,00,Deutschland,FACHKLINIK,82,112,773,125
2022-04-09,00,Deutschland,nicht angegeben,16,11,170,27
2022-04-08,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,574,6363,1212
2022-04-08,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,710,6233,1480
2022-04-08,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,618,7092,922
2022-04-08,00,Deutschland,FACHKLINIK,80,118,795,128
2022-04-08,00,Deutschland,nicht angegeben,16,8,172,25
2022-04-07,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,595,6388,1235
2022-04-07,00,Deutschland,FACHKLINIK,80,124,810,123
2022-04-07,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,713,6332,1404
2022-04-07,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,609,7131,944
2022-04-07,00,Deutschland,nicht angegeben,16,13,179,18
2022-04-06,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,594,6410,1232
2022-04-06,00,Deutschland,FACHKLINIK,80,126,805,125
2022-04-06,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,648,7131,922
2022-04-06,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,726,6253,1465
2022-04-06,00,Deutschland,nicht angegeben,16,13,176,22
2022-04-05,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,628,6359,1248
2022-04-05,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,659,7118,933
2022-04-05,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,737,6193,1528
2022-04-05,00,Deutschland,FACHKLINIK,80,127,792,141
2022-04-05,00,Deutschland,nicht angegeben,16,13,171,27
2022-04-04,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,636,6229,1351
2022-04-04,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,770,5969,1731
2022-04-04,00,Deutschland,FACHKLINIK,80,133,784,153
2022-04-04,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,681,7007,998
2022-04-04,00,Deutschland,nicht angegeben,16,14,171,27
2022-04-03,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,762,5862,1718
2022-04-03,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,637,6189,1315
2022-04-03,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,666,6907,1032
2022-04-03,00,Deutschland,FACHKLINIK,80,132,759,137
2022-04-03,00,Deutschland,nicht angegeben,16,15,170,25
2022-04-02,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,761,6002,1611
2022-04-02,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,662,7028,949
2022-04-02,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,642,6283,1246
2022-04-02,00,Deutschland,nicht angegeben,16,13,174,21
2022-04-02,00,Deutschland,FACHKLINIK,80,137,776,123
2022-04-01,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,671,6364,1214
2022-04-01,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,786,6163,1507
2022-04-01,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,671,7124,896
2022-04-01,00,Deutschland,nicht angegeben,16,13,175,20
2022-04-01,00,Deutschland,FACHKLINIK,80,130,792,130
2022-03-31,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,695,6396,1224
2022-03-31,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,794,6192,1525
2022-03-31,00,Deutschland,FACHKLINIK,82,126,820,130
2022-03-31,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,672,7151,924
2022-03-31,00,Deutschland,nicht angegeben,16,17,186,16
2022-03-30,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,795,6197,1562
2022-03-30,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,697,7188,876
2022-03-30,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,705,6431,1193
2022-03-30,00,Deutschland,nicht angegeben,16,15,191,11
2022-03-30,00,Deutschland,FACHKLINIK,82,120,816,130
2022-03-29,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,714,6345,1281
2022-03-29,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,805,6176,1585
2022-03-29,00,Deutschland,FACHKLINIK,82,126,819,129
2022-03-29,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,719,7130,895
2022-03-29,00,Deutschland,nicht angegeben,16,13,186,14
2022-03-28,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,702,6200,1367
2022-03-28,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,814,5960,1763
2022-03-28,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,697,6974,981
2022-03-28,00,Deutschland,FACHKLINIK,82,124,807,133
2022-03-28,00,Deutschland,nicht angegeben,16,19,182,19
2022-03-27,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,694,6140,1337
2022-03-27,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,822,5871,1744
2022-03-27,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,683,6956,956
2022-03-27,00,Deutschland,FACHKLINIK,82,124,784,130
2022-03-27,00,Deutschland,nicht angegeben,16,13,170,20
2022-03-26,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,684,6263,1256
2022-03-26,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,827,6013,1618
2022-03-26,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,684,7031,900
2022-03-26,00,Deutschland,FACHKLINIK,82,124,781,131
2022-03-26,00,Deutschland,nicht angegeben,16,16,180,19
2022-03-25,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,821,6113,1604
2022-03-25,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,668,6380,1199
2022-03-25,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,685,7117,887
2022-03-25,00,Deutschland,FACHKLINIK,81,116,808,135
2022-03-25,00,Deutschland,nicht angegeben,16,15,177,21
2022-03-24,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,676,6413,1207
2022-03-24,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,820,6165,1583
2022-03-24,00,Deutschland,FACHKLINIK,81,119,820,117
2022-03-24,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,695,7130,940
2022-03-24,00,Deutschland,nicht angegeben,16,16,181,17
2022-03-23,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,687,6385,1238
2022-03-23,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,816,6179,1567
2022-03-23,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,299,700,7090,924
2022-03-23,00,Deutschland,FACHKLINIK,81,116,804,124
2022-03-23,00,Deutschland,nicht angegeben,16,13,176,23
2022-03-22,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,829,6125,1604
2022-03-22,00,Deutschland,FACHKLINIK,81,117,787,143
2022-03-22,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,707,6359,1264
2022-03-22,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,715,7056,950
2022-03-22,00,Deutschland,nicht angegeben,16,13,186,12
2022-03-21,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,840,6004,1658
2022-03-21,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,689,6265,1322
2022-03-21,00,Deutschland,FACHKLINIK,82,111,735,159
2022-03-21,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,299,696,6956,1030
2022-03-21,00,Deutschland,nicht angegeben,16,12,179,19
2022-03-20,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,668,6184,1338
2022-03-20,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,797,5852,1723
2022-03-20,00,Deutschland,FACHKLINIK,81,108,722,142
2022-03-20,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,684,6928,1041
2022-03-20,00,Deutschland,nicht angegeben,16,11,175,23
2022-03-19,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,674,6263,1286
2022-03-19,00,Deutschland,FACHKLINIK,80,108,733,129
2022-03-19,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,765,5991,1621
2022-03-19,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,682,7026,963
2022-03-19,00,Deutschland,nicht angegeben,16,11,183,15
2022-03-18,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,768,6192,1499
2022-03-18,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,688,7146,890
2022-03-18,00,Deutschland,FACHKLINIK,80,113,760,134
2022-03-18,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,703,6396,1208
2022-03-18,00,Deutschland,nicht angegeben,16,12,180,18
2022-03-17,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,702,6474,1177
2022-03-17,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,786,6220,1515
2022-03-17,00,Deutschland,FACHKLINIK,81,110,774,123
2022-03-17,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,677,7141,940
2022-03-17,00,Deutschland,nicht angegeben,16,12,183,15
2022-03-16,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,702,6526,1148
2022-03-16,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,780,6262,1494
2022-03-16,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,703,7159,933
2022-03-16,00,Deutschland,FACHKLINIK,82,106,801,121
2022-03-16,00,Deutschland,nicht angegeben,16,12,174,25
2022-03-15,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,713,6459,1225
2022-03-15,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,694,7106,974
2022-03-15,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,768,6174,1586
2022-03-15,00,Deutschland,FACHKLINIK,82,107,802,119
2022-03-15,00,Deutschland,nicht angegeben,16,12,182,14
2022-03-14,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,673,6311,1349
2022-03-14,00,Deutschland,FACHKLINIK,82,106,785,119
2022-03-14,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,781,5965,1783
2022-03-14,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,686,7024,1046
2022-03-14,00,Deutschland,nicht angegeben,16,13,171,26
2022-03-13,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,639,6241,1367
2022-03-13,00,Deutschland,FACHKLINIK,82,111,757,128
2022-03-13,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,742,5891,1792
2022-03-13,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,684,6938,1046
2022-03-13,00,Deutschland,nicht angegeben,16,16,174,23
2022-03-12,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,628,6308,1309
2022-03-12,00,Deutschland,FACHKLINIK,82,110,764,120
2022-03-12,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,300,670,7088,952
2022-03-12,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,692,5976,1737
2022-03-12,00,Deutschland,nicht angegeben,16,11,165,22
2022-03-11,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,615,6398,1289
2022-03-11,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,709,6164,1633
2022-03-11,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,674,7249,890
2022-03-11,00,Deutschland,FACHKLINIK,82,109,792,118
2022-03-11,00,Deutschland,nicht angegeben,15,9,167,24
2022-03-10,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,601,6448,1258
2022-03-10,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,709,6157,1702
2022-03-10,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,676,7218,935
2022-03-10,00,Deutschland,FACHKLINIK,82,119,789,127
2022-03-10,00,Deutschland,nicht angegeben,16,10,180,21
2022-03-09,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,603,6463,1256
2022-03-09,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,700,6171,1698
2022-03-09,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,692,7236,914
2022-03-09,00,Deutschland,FACHKLINIK,82,114,801,117
2022-03-09,00,Deutschland,nicht angegeben,16,9,178,21
2022-03-08,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,626,6436,1282
2022-03-08,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,301,698,7172,986
2022-03-08,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,713,6126,1719
2022-03-08,00,Deutschland,FACHKLINIK,82,113,779,124
2022-03-08,00,Deutschland,nicht angegeben,16,8,182,20
2022-03-07,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,725,5990,1813
2022-03-07,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,631,6255,1430
2022-03-07,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,686,7108,1053
2022-03-07,00,Deutschland,FACHKLINIK,82,116,759,142
2022-03-07,00,Deutschland,nicht angegeben,16,9,182,18
2022-03-06,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,680,5907,1800
2022-03-06,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,611,6158,1444
2022-03-06,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,688,7054,1086
2022-03-06,00,Deutschland,FACHKLINIK,82,116,735,136
2022-03-06,00,Deutschland,nicht angegeben,16,9,180,16
2022-03-05,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,687,6059,1712
2022-03-05,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,596,6294,1331
2022-03-05,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,693,7172,988
2022-03-05,00,Deutschland,FACHKLINIK,82,119,754,127
2022-03-05,00,Deutschland,nicht angegeben,16,8,180,16
2022-03-04,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,581,6414,1254
2022-03-04,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,704,6173,1640
2022-03-04,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,693,7287,921
2022-03-04,00,Deutschland,FACHKLINIK,82,120,775,129
2022-03-04,00,Deutschland,nicht angegeben,16,12,181,18
2022-03-03,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,598,6444,1271
2022-03-03,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,719,6193,1658
2022-03-03,00,Deutschland,FACHKLINIK,82,121,780,120
2022-03-03,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,699,7223,1015
2022-03-03,00,Deutschland,nicht angegeben,16,15,187,13
2022-03-02,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,604,6453,1240
2022-03-02,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,723,7224,1018
2022-03-02,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,735,6158,1672
2022-03-02,00,Deutschland,FACHKLINIK,82,125,783,122
2022-03-02,00,Deutschland,nicht angegeben,16,14,185,19
2022-03-01,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,748,6123,1707
2022-03-01,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,642,6458,1277
2022-03-01,00,Deutschland,FACHKLINIK,82,133,777,135
2022-03-01,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,751,7179,1028
2022-03-01,00,Deutschland,nicht angegeben,16,14,191,10
2022-02-28,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,628,6344,1371
2022-02-28,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,752,6002,1753
2022-02-28,00,Deutschland,FACHKLINIK,82,133,754,153
2022-02-28,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,753,7087,1174
2022-02-28,00,Deutschland,nicht angegeben,16,14,188,13
2022-02-27,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,606,6194,1436
2022-02-27,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,753,5901,1784
2022-02-27,00,Deutschland,FACHKLINIK,82,129,740,131
2022-02-27,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,739,7078,1062
2022-02-27,00,Deutschland,nicht angegeben,16,14,186,15
2022-02-26,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,743,6049,1676
2022-02-26,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,752,7219,958
2022-02-26,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,614,6353,1313
2022-02-26,00,Deutschland,FACHKLINIK,81,129,753,118
2022-02-26,00,Deutschland,nicht angegeben,16,15,190,13
2022-02-25,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,630,6511,1215
2022-02-25,00,Deutschland,FACHKLINIK,82,130,783,129
2022-02-25,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,756,6291,1528
2022-02-25,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,759,7297,938
2022-02-25,00,Deutschland,nicht angegeben,16,14,182,20
2022-02-24,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,616,6515,1209
2022-02-24,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,762,7305,932
2022-02-24,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,772,6271,1571
2022-02-24,00,Deutschland,FACHKLINIK,82,122,785,123
2022-02-24,00,Deutschland,nicht angegeben,16,12,185,18
2022-02-23,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,786,7258,964
2022-02-23,00,Deutschland,FACHKLINIK,82,122,765,151
2022-02-23,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,815,6249,1579
2022-02-23,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,664,6522,1180
2022-02-23,00,Deutschland,nicht angegeben,16,11,181,22
2022-02-22,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,672,6473,1242
2022-02-22,00,Deutschland,FACHKLINIK,82,123,763,148
2022-02-22,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,790,7274,919
2022-02-22,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,800,6199,1632
2022-02-22,00,Deutschland,nicht angegeben,16,12,179,24
2022-02-21,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,666,6360,1329
2022-02-21,00,Deutschland,FACHKLINIK,82,121,744,161
2022-02-21,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,818,6025,1750
2022-02-21,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,798,7157,1000
2022-02-21,00,Deutschland,nicht angegeben,16,13,183,20
2022-02-20,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,671,6295,1346
2022-02-20,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,784,7119,1011
2022-02-20,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,801,5966,1748
2022-02-20,00,Deutschland,FACHKLINIK,82,124,722,163
2022-02-20,00,Deutschland,nicht angegeben,16,14,178,21
2022-02-19,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,806,6130,1618
2022-02-19,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,302,803,7219,951
2022-02-19,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,673,6452,1213
2022-02-19,00,Deutschland,FACHKLINIK,82,123,751,157
